Date,IT Department,Cost Element,Country,Actual
08/01/2020,Networking,Software Maintenance,USA,"39,252"
08/01/2020,Networking,Supplies,Switzerland,"6,354"
08/01/2020,Networking,Supplies,USA,157
08/01/2020,Networking,Taxes,USA,"13,616"
08/01/2020,Networking,Telecomm,Canada,"3,550"
08/01/2020,Networking,Telecomm,Mexico,340
08/01/2020,Networking,Telecomm,Switzerland,"-6,638"
08/01/2020,Networking,Telecomm,United Kingdom,"9,730"
08/01/2020,Networking,Telecomm,USA,"249,416"
08/01/2020,Networking,Training,Mexico,182
08/01/2020,Networking,Training,United Kingdom,-50
08/01/2020,Networking,Training,USA,28
08/01/2020,Networking,Travel,Switzerland,"2,480"
08/01/2020,Networking,Travel,United Kingdom,-741
08/01/2020,Networking,Travel,USA,403
08/01/2020,Networking,Vehicles,Switzerland,183
08/01/2020,Networking,Vehicles,United Kingdom,"1,165"
08/01/2020,Planning,Amortization,USA,"456,628"
08/01/2020,Planning,Depreciation,Brazil,5
08/01/2020,Planning,Depreciation,USA,"47,661"
08/01/2020,Planning,Employee Performance,USA,"1,018"
08/01/2020,Planning,External Labor,Italy,491
08/01/2020,Planning,External Labor,United Kingdom,"1,085"
08/01/2020,Planning,External Labor,USA,"421,918"
08/01/2020,Planning,Hardware,United Kingdom,-41
08/01/2020,Planning,Hardware,USA,287
08/01/2020,Planning,Hardware Maintenance,Italy,"6,434"
08/01/2020,Planning,Inbound Allocations,United Kingdom,"-4,526"
08/01/2020,Planning,Internal Labor,France,"2,357"
08/01/2020,Planning,Internal Labor,United Kingdom,"5,088"
08/01/2020,Planning,Internal Labor,USA,"358,068"
08/01/2020,Planning,Moving,USA,361
08/01/2020,Planning,Other,United Kingdom,-96
08/01/2020,Planning,Other,USA,517
08/01/2020,Planning,Outbound Allocations,United Kingdom,"2,769"
08/01/2020,Planning,Outbound Allocations,USA,"-9,694"
08/01/2020,Planning,Software,USA,"211,812"
08/01/2020,Planning,Software Maintenance,USA,"250,642"
08/01/2020,Planning,Supplies,USA,365
08/01/2020,Planning,Taxes,USA,"2,325"
08/01/2020,Planning,Telecomm,Brazil,7
08/01/2020,Planning,Telecomm,United Kingdom,"4,635"
08/01/2020,Planning,Telecomm,USA,"2,328"
08/01/2020,Planning,Training,United Kingdom,-151
08/01/2020,Planning,Training,USA,"3,033"
08/01/2020,Planning,Travel,United Kingdom,"-1,458"
08/01/2020,Planning,Travel,USA,"4,260"
08/01/2020,Planning,Vehicles,United Kingdom,1
08/01/2020,Portals,Employee Performance,USA,92
08/01/2020,Portals,External Labor,USA,"12,957"
08/01/2020,Portals,Internal Labor,USA,"63,808"
08/01/2020,Portals,Software,USA,"9,923"
08/01/2020,Portals,Software Maintenance,USA,16
08/01/2020,Portals,Telecomm,USA,387
08/01/2020,Portals,Training,USA,88
08/01/2020,Portals,Travel,USA,82
08/01/2020,Portfolio Management,External Labor,USA,"7,584"
08/01/2020,Portfolio Management,Internal Labor,USA,"64,604"
08/01/2020,Portfolio Management,Other,USA,"7,964"
08/01/2020,Portfolio Management,Software,USA,6
08/01/2020,Portfolio Management,Software Maintenance,USA,4
08/01/2020,Portfolio Management,Telecomm,USA,410
08/01/2020,Portfolio Management,Training,USA,187
08/01/2020,Portfolio Management,Travel,USA,"1,081"
08/01/2020,Process Management,Depreciation,USA,"8,334"
08/01/2020,Process Management,Employee Performance,USA,120
08/01/2020,Process Management,External Labor,USA,"95,055"
08/01/2020,Process Management,Internal Labor,USA,"101,694"
08/01/2020,Process Management,Other,USA,"1,117"
08/01/2020,Process Management,Outbound Allocations,USA,"24,685"
08/01/2020,Process Management,Software,USA,"8,085"
08/01/2020,Process Management,Software Maintenance,USA,"17,616"
08/01/2020,Process Management,Supplies,USA,35
08/01/2020,Process Management,Taxes,USA,97
08/01/2020,Process Management,Telecomm,USA,680
08/01/2020,Process Management,Training,USA,"1,665"
08/01/2020,Process Management,Travel,USA,"1,604"
08/01/2020,Production,Hardware,USA,265
08/01/2020,Production,Internal Labor,USA,"13,344"
08/01/2020,Production,Supplies,USA,6
08/01/2020,Production,Telecomm,USA,291
08/01/2020,Production,Travel,USA,"1,886"
08/01/2020,Productivity,Amortization,France,69
08/01/2020,Productivity,Amortization,Hungary,192
08/01/2020,Productivity,Amortization,Italy,"1,725"
08/01/2020,Productivity,CAPEX,Germany,-31
08/01/2020,Productivity,CAPEX,United Kingdom,327
08/01/2020,Productivity,CAPEX,USA,363
08/01/2020,Productivity,Depreciation,Austria,567
08/01/2020,Productivity,Depreciation,Belgium,300
08/01/2020,Productivity,Depreciation,Canada,1
08/01/2020,Productivity,Depreciation,Czech Republic,401
08/01/2020,Productivity,Depreciation,France,"3,179"
08/01/2020,Productivity,Depreciation,Germany,"4,662"
08/01/2020,Productivity,Depreciation,Hungary,"2,301"
08/01/2020,Productivity,Depreciation,Ireland,"4,386"
08/01/2020,Productivity,Depreciation,Italy,"16,680"
08/01/2020,Productivity,Depreciation,Netherlands,298
08/01/2020,Productivity,Depreciation,Slovakia,129
08/01/2020,Productivity,Depreciation,Spain,"2,147"
08/01/2020,Productivity,Depreciation,Switzerland,533
08/01/2020,Productivity,Depreciation,United Kingdom,142
08/01/2020,Productivity,Depreciation,USA,194
08/01/2020,Productivity,Employee Performance,USA,332
08/01/2020,Productivity,External Labor,Austria,"4,723"
08/01/2020,Productivity,External Labor,Belgium,"10,155"
08/01/2020,Productivity,External Labor,Canada,"5,022"
08/01/2020,Productivity,External Labor,France,"69,709"
08/01/2020,Productivity,External Labor,Germany,"6,695"
08/01/2020,Productivity,External Labor,Ireland,"-25,348"
08/01/2020,Productivity,External Labor,Italy,"18,773"
08/01/2020,Productivity,External Labor,Netherlands,"1,676"
08/01/2020,Productivity,External Labor,Slovakia,396
08/01/2020,Productivity,External Labor,Spain,"-54,882"
08/01/2020,Productivity,External Labor,Switzerland,"1,335"
08/01/2020,Productivity,External Labor,United Kingdom,"57,014"
08/01/2020,Productivity,External Labor,USA,"498,652"
08/01/2020,Productivity,Hardware,Austria,"13,952"
08/01/2020,Productivity,Hardware,Belgium,"3,353"
08/01/2020,Productivity,Hardware,Canada,509
08/01/2020,Productivity,Hardware,Czech Republic,582
08/01/2020,Productivity,Hardware,France,"21,006"
08/01/2020,Productivity,Hardware,Germany,"61,050"
08/01/2020,Productivity,Hardware,Ireland,"1,246"
08/01/2020,Productivity,Hardware,Netherlands,"10,265"
08/01/2020,Productivity,Hardware,Spain,"7,234"
08/01/2020,Productivity,Hardware,Switzerland,"1,871"
08/01/2020,Productivity,Hardware,United Kingdom,"20,737"
08/01/2020,Productivity,Hardware,USA,"488,449"
08/01/2020,Productivity,Hardware Maintenance,France,"10,311"
08/01/2020,Productivity,Hardware Maintenance,Germany,164
08/01/2020,Productivity,Hardware Maintenance,Hungary,140
08/01/2020,Productivity,Hardware Maintenance,Ireland,"8,287"
08/01/2020,Productivity,Hardware Maintenance,Italy,"3,998"
08/01/2020,Productivity,Hardware Maintenance,Spain,"1,382"
08/01/2020,Productivity,Hardware Maintenance,Switzerland,"1,069"
08/01/2020,Productivity,Hardware Maintenance,United Kingdom,95
08/01/2020,Productivity,Hardware Maintenance,USA,158
08/01/2020,Productivity,Inbound Allocations,Germany,"-1,573"
08/01/2020,Productivity,Inbound Allocations,Spain,"1,445"
08/01/2020,Productivity,Inbound Allocations,United Kingdom,101
08/01/2020,Productivity,Internal Labor,Belgium,"4,870"
08/01/2020,Productivity,Internal Labor,France,"10,093"
08/01/2020,Productivity,Internal Labor,Germany,"10,227"
08/01/2020,Productivity,Internal Labor,Italy,"7,436"
08/01/2020,Productivity,Internal Labor,Spain,538
08/01/2020,Productivity,Internal Labor,Switzerland,"6,852"
08/01/2020,Productivity,Internal Labor,United Kingdom,"18,716"
08/01/2020,Productivity,Internal Labor,USA,"61,014"
08/01/2020,Productivity,Other,Belgium,10
08/01/2020,Productivity,Other,Canada,"3,558"
08/01/2020,Productivity,Other,Czech Republic,78
08/01/2020,Productivity,Other,Germany,272
08/01/2020,Productivity,Other,Hungary,"-3,947"
08/01/2020,Productivity,Other,Switzerland,127
08/01/2020,Productivity,Other,United Kingdom,"-3,712"
08/01/2020,Productivity,Other,USA,"11,231"
08/01/2020,Productivity,Outbound Allocations,United Kingdom,"4,365"
08/01/2020,Productivity,Project Expenses,France,"5,385"
08/01/2020,Productivity,Project Expenses,Ireland,635
08/01/2020,Productivity,Project Expenses,United Kingdom,"4,696"
08/01/2020,Productivity,Severance,Italy,368
08/01/2020,Productivity,Software,Belgium,488
08/01/2020,Productivity,Software,France,621
08/01/2020,Productivity,Software,Ireland,"3,219"
08/01/2020,Productivity,Software,Netherlands,195
08/01/2020,Productivity,Software,Spain,237
08/01/2020,Productivity,Software,United Kingdom,"2,203"
08/01/2020,Productivity,Software,USA,"3,191"
08/01/2020,Productivity,Software Maintenance,Italy,917
08/01/2020,Productivity,Supplies,Belgium,103
08/01/2020,Productivity,Supplies,Canada,"2,179"
08/01/2020,Productivity,Supplies,Germany,"3,236"
08/01/2020,Productivity,Supplies,Hungary,37
08/01/2020,Productivity,Supplies,Ireland,"3,367"
08/01/2020,Productivity,Supplies,Italy,204
08/01/2020,Productivity,Supplies,Netherlands,22
08/01/2020,Productivity,Supplies,Switzerland,"9,135"
08/01/2020,Productivity,Supplies,United Kingdom,-24
08/01/2020,Productivity,Supplies,USA,"2,291"
08/01/2020,Productivity,Taxes,USA,149
08/01/2020,Productivity,Telecomm,Austria,147
08/01/2020,Productivity,Telecomm,Belgium,"3,147"
08/01/2020,Productivity,Telecomm,Czech Republic,26
08/01/2020,Productivity,Telecomm,France,"9,957"
08/01/2020,Productivity,Telecomm,Germany,"51,377"
08/01/2020,Productivity,Telecomm,Italy,"4,709"
08/01/2020,Productivity,Telecomm,Netherlands,"2,170"
08/01/2020,Productivity,Telecomm,Slovakia,50
08/01/2020,Productivity,Telecomm,Spain,"73,585"
08/01/2020,Productivity,Telecomm,Switzerland,"1,054"
08/01/2020,Productivity,Telecomm,United Kingdom,"49,150"
08/01/2020,Productivity,Telecomm,USA,"2,838"
08/01/2020,Productivity,Training,Germany,"1,309"
08/01/2020,Productivity,Training,United Kingdom,-604
08/01/2020,Productivity,Training,USA,71
08/01/2020,Productivity,Travel,Belgium,131
08/01/2020,Productivity,Travel,Germany,122
08/01/2020,Productivity,Travel,Italy,847
08/01/2020,Productivity,Travel,United Kingdom,"6,742"
08/01/2020,Productivity,Travel,USA,"3,851"
08/01/2020,Productivity,Vehicles,Belgium,373
08/01/2020,Productivity,Vehicles,Spain,139
08/01/2020,Productivity,Vehicles,United Kingdom,700
08/01/2020,Productivity,Vehicles,USA,3
08/01/2020,Quality & Compliance,Depreciation,Israel,760
08/01/2020,Quality & Compliance,Employee Performance,USA,34
08/01/2020,Quality & Compliance,External Labor,USA,"94,756"
08/01/2020,Quality & Compliance,Internal Labor,Israel,"3,288"
08/01/2020,Quality & Compliance,Internal Labor,USA,"114,595"
08/01/2020,Quality & Compliance,Software,USA,119
08/01/2020,Quality & Compliance,Software Maintenance,USA,37
08/01/2020,Quality & Compliance,Taxes,USA,5
08/01/2020,Quality & Compliance,Telecomm,Israel,388
08/01/2020,Quality & Compliance,Telecomm,USA,575
08/01/2020,Quality & Compliance,Training,USA,"1,265"
08/01/2020,Quality & Compliance,Travel,Israel,"1,194"
08/01/2020,Quality & Compliance,Travel,USA,177
08/01/2020,Quality & Compliance,Vehicles,Israel,384
08/01/2020,R&D,CAPEX,United Kingdom,15
08/01/2020,R&D,CAPEX,USA,30
08/01/2020,R&D,Depreciation,Spain,607
08/01/2020,R&D,Depreciation,United Kingdom,"1,928"
08/01/2020,R&D,Employee Performance,USA,101
08/01/2020,R&D,External Labor,United Kingdom,"28,451"
08/01/2020,R&D,External Labor,USA,"52,737"
08/01/2020,R&D,Hardware,USA,"13,513"
08/01/2020,R&D,Inbound Allocations,Spain,"1,328"
08/01/2020,R&D,Inbound Allocations,United Kingdom,275
08/01/2020,R&D,Internal Labor,Spain,"2,352"
08/01/2020,R&D,Internal Labor,United Kingdom,"11,831"
08/01/2020,R&D,Internal Labor,USA,"177,515"
08/01/2020,R&D,Moving,United Kingdom,"-1,804"
08/01/2020,R&D,Other,Spain,46
08/01/2020,R&D,Other,United Kingdom,"3,351"
08/01/2020,R&D,Other,USA,200
08/01/2020,R&D,Outbound Allocations,Spain,"1,593"
08/01/2020,R&D,Outbound Allocations,United Kingdom,"5,052"
08/01/2020,R&D,Software,USA,334
08/01/2020,R&D,Software Maintenance,United Kingdom,"17,340"
08/01/2020,R&D,Software Maintenance,USA,"2,786"
08/01/2020,R&D,Supplies,USA,767
08/01/2020,R&D,Taxes,USA,"1,501"
08/01/2020,R&D,Telecomm,United Kingdom,-37
08/01/2020,R&D,Telecomm,USA,230
08/01/2020,R&D,Training,United Kingdom,"-1,014"
08/01/2020,R&D,Training,USA,830
08/01/2020,R&D,Travel,Spain,"2,536"
08/01/2020,R&D,Travel,United Kingdom,"-3,544"
08/01/2020,R&D,Travel,USA,"3,448"
08/01/2020,R&D,Vehicles,United Kingdom,2
08/01/2020,R1,Depreciation,Austria,9
08/01/2020,R1,Depreciation,Belgium,4
08/01/2020,R1,External Labor,Belgium,"114,109"
08/01/2020,R1,External Labor,Germany,"11,906"
08/01/2020,R1,External Labor,United Kingdom,"3,429"
08/01/2020,R1,Hardware,Canada,78
08/01/2020,R1,Inbound Allocations,Hungary,"33,527"
08/01/2020,R1,Internal Labor,Austria,"3,598"
08/01/2020,R1,Internal Labor,Belgium,"16,218"
08/01/2020,R1,Internal Labor,Canada,"11,600"
08/01/2020,R1,Internal Labor,Germany,"3,772"
08/01/2020,R1,Internal Labor,Spain,"1,293"
08/01/2020,R1,Internal Labor,United Kingdom,"1,325"
08/01/2020,R1,Other,Austria,15
08/01/2020,R1,Other,Belgium,77
08/01/2020,R1,Other,Spain,790
08/01/2020,R1,Recognition,Austria,41
08/01/2020,R1,Severance,Austria,34
08/01/2020,R1,Software Maintenance,Belgium,"11,282"
08/01/2020,R1,Supplies,Belgium,"52,850"
08/01/2020,R1,Supplies,Italy,1
08/01/2020,R1,Telecomm,Austria,38
08/01/2020,R1,Telecomm,Belgium,125
08/01/2020,R1,Telecomm,Canada,110
08/01/2020,R1,Telecomm,Italy,250
08/01/2020,R1,Travel,Belgium,"1,568"
08/01/2020,R1,Travel,Canada,746
08/01/2020,R1,Travel,Italy,198
08/01/2020,R1,Travel,Spain,217
08/01/2020,R1,Vehicles,Belgium,"1,052"
08/01/2020,R1,Vehicles,Canada,4
08/01/2020,R1,Vehicles,Hungary,17
08/01/2020,R2,Amortization,Mexico,53
08/01/2020,R2,Amortization,United Kingdom,"35,840"
08/01/2020,R2,Amortization,USA,"2,006,853"
08/01/2020,R2,CAPEX,USA,"-398,734"
08/01/2020,R2,Depreciation,Brazil,"6,790"
08/01/2020,R2,Depreciation,Mexico,150
08/01/2020,R2,Depreciation,United Kingdom,159
08/01/2020,R2,Depreciation,USA,"78,831"
08/01/2020,R2,Employee Performance,USA,"1,042"
08/01/2020,R2,External Labor,Brazil,"22,814"
08/01/2020,R2,External Labor,Mexico,"2,084"
08/01/2020,R2,External Labor,United Kingdom,"44,582"
08/01/2020,R2,External Labor,USA,"472,873"
08/01/2020,R2,Hardware,USA,"1,320"
08/01/2020,R2,Hardware Maintenance,Brazil,"2,239"
08/01/2020,R2,Hardware Maintenance,Italy,"1,729"
08/01/2020,R2,Hardware Maintenance,USA,113
08/01/2020,R2,Inbound Allocations,Brazil,341
08/01/2020,R2,Inbound Allocations,Spain,"1,445"
08/01/2020,R2,Internal Labor,Belgium,"4,060"
08/01/2020,R2,Internal Labor,Brazil,"23,299"
08/01/2020,R2,Internal Labor,Germany,"1,785"
08/01/2020,R2,Internal Labor,Italy,"2,240"
08/01/2020,R2,Internal Labor,Spain,"1,569"
08/01/2020,R2,Internal Labor,Switzerland,"7,192"
08/01/2020,R2,Internal Labor,United Kingdom,"63,096"
08/01/2020,R2,Internal Labor,USA,"485,447"
08/01/2020,R2,Legal,USA,5
08/01/2020,R2,Moving,USA,"2,452"
08/01/2020,R2,Other,Belgium,28
08/01/2020,R2,Other,Brazil,577
08/01/2020,R2,Other,Spain,100
08/01/2020,R2,Other,United Kingdom,"-103,137"
08/01/2020,R2,Other,USA,"-1,330"
08/01/2020,R2,Project Expenses,USA,"72,310"
08/01/2020,R2,Recognition,Brazil,193
08/01/2020,R2,Severance,Brazil,"1,050"
08/01/2020,R2,Severance,Italy,138
08/01/2020,R2,Software,United Kingdom,"118,026"
08/01/2020,R2,Software,USA,"229,945"
08/01/2020,R2,Software Maintenance,United Kingdom,"25,708"
08/01/2020,R2,Software Maintenance,USA,"34,735"
08/01/2020,R2,Supplies,Brazil,"-2,087"
08/01/2020,R2,Supplies,USA,333
08/01/2020,R2,Taxes,USA,"5,522"
08/01/2020,R2,Telecomm,Brazil,684
08/01/2020,R2,Telecomm,Switzerland,21
08/01/2020,R2,Telecomm,United Kingdom,350
08/01/2020,R2,Telecomm,USA,"3,261"
08/01/2020,R2,Training,United Kingdom,"-2,593"
08/01/2020,R2,Training,USA,"2,512"
08/01/2020,R2,Travel,Brazil,704
08/01/2020,R2,Travel,Spain,"3,756"
08/01/2020,R2,Travel,United Kingdom,"3,270"
08/01/2020,R2,Travel,USA,"22,761"
08/01/2020,R2,Vehicles,United Kingdom,"2,796"
08/01/2020,R3,Amortization,USA,"456,155"
08/01/2020,R3,Depreciation,USA,"3,562"
08/01/2020,R3,External Labor,Germany,"2,059"
08/01/2020,R3,External Labor,United Kingdom,"9,258"
08/01/2020,R3,External Labor,USA,"498,584"
08/01/2020,R3,Hardware,USA,443
08/01/2020,R3,Hardware Maintenance,United Kingdom,35
08/01/2020,R3,Internal Labor,Belgium,"4,260"
08/01/2020,R3,Internal Labor,France,"4,230"
08/01/2020,R3,Internal Labor,Germany,"9,043"
08/01/2020,R3,Internal Labor,Spain,478
08/01/2020,R3,Internal Labor,Switzerland,804
08/01/2020,R3,Internal Labor,United Kingdom,"45,640"
08/01/2020,R3,Internal Labor,USA,"31,840"
08/01/2020,R3,Other,Belgium,112
08/01/2020,R3,Other,Germany,4
08/01/2020,R3,Other,Spain,"1,201"
08/01/2020,R3,Other,United Kingdom,-114
08/01/2020,R3,Other,USA,"-10,926"
08/01/2020,R3,Software,United Kingdom,"7,444"
08/01/2020,R3,Software,USA,"82,596"
08/01/2020,R3,Software Maintenance,United Kingdom,"28,976"
08/01/2020,R3,Software Maintenance,USA,"72,240"
08/01/2020,R3,Supplies,United Kingdom,16
08/01/2020,R3,Supplies,USA,6
08/01/2020,R3,Taxes,USA,88
08/01/2020,R3,Telecomm,Belgium,45
08/01/2020,R3,Telecomm,United Kingdom,216
08/01/2020,R3,Telecomm,USA,107
08/01/2020,R3,Travel,Belgium,329
08/01/2020,R3,Travel,Germany,"2,982"
08/01/2020,R3,Travel,Spain,113
08/01/2020,R3,Travel,United Kingdom,"11,020"
08/01/2020,R3,Travel,USA,220
08/01/2020,R3,Vehicles,Belgium,10
08/01/2020,R3,Vehicles,Spain,77
08/01/2020,R3,Vehicles,United Kingdom,"4,003"
08/01/2020,R5,Amortization,USA,"193,266"
08/01/2020,R5,CAPEX,USA,"17,979"
08/01/2020,R5,Depreciation,USA,"32,905"
08/01/2020,R5,Employee Performance,USA,377
08/01/2020,R5,External Labor,Puerto Rico,"18,983"
08/01/2020,R5,External Labor,USA,"436,742"
08/01/2020,R5,Hardware Maintenance,Puerto Rico,371
08/01/2020,R5,Internal Labor,Puerto Rico,"8,195"
08/01/2020,R5,Internal Labor,USA,"260,471"
08/01/2020,R5,Other,Puerto Rico,81
08/01/2020,R5,Other,USA,890
08/01/2020,R5,Project Expenses,USA,"31,550"
08/01/2020,R5,Software,USA,"134,083"
08/01/2020,R5,Software Maintenance,USA,"39,602"
08/01/2020,R5,Supplies,Puerto Rico,405
08/01/2020,R5,Supplies,USA,-177
08/01/2020,R5,Taxes,USA,"3,003"
08/01/2020,R5,Telecomm,USA,"1,120"
08/01/2020,R5,Training,USA,"6,243"
08/01/2020,R5,Travel,Puerto Rico,15
08/01/2020,R5,Travel,USA,"3,135"
08/01/2020,R5,Vehicles,Puerto Rico,246
08/01/2020,Security & Risk Management,Employee Performance,USA,4
08/01/2020,Security & Risk Management,External Labor,USA,"3,185"
08/01/2020,Security & Risk Management,Hardware,USA,948
08/01/2020,Security & Risk Management,Internal Labor,USA,"55,618"
08/01/2020,Security & Risk Management,Other,USA,247
08/01/2020,Security & Risk Management,Software,USA,6
08/01/2020,Security & Risk Management,Software Maintenance,USA,4
08/01/2020,Security & Risk Management,Supplies,USA,384
08/01/2020,Security & Risk Management,Taxes,USA,22
08/01/2020,Security & Risk Management,Telecomm,USA,342
08/01/2020,Security & Risk Management,Training,USA,"2,054"
08/01/2020,Security & Risk Management,Travel,USA,836
08/01/2020,Six Sigma,Employee Performance,USA,4
08/01/2020,Six Sigma,Internal Labor,USA,"33,351"
08/01/2020,Six Sigma,Moving,USA,170
08/01/2020,Six Sigma,Other,USA,256
08/01/2020,Six Sigma,Software,USA,11
08/01/2020,Six Sigma,Software Maintenance,USA,8
08/01/2020,Six Sigma,Supplies,USA,141
08/01/2020,Six Sigma,Telecomm,USA,184
08/01/2020,Six Sigma,Training,USA,686
08/01/2020,Six Sigma,Travel,USA,8
08/01/2020,SSO,Depreciation,USA,"1,776"
08/01/2020,SSO,Employee Performance,USA,194
08/01/2020,SSO,External Labor,USA,"172,069"
08/01/2020,SSO,Internal Labor,USA,"78,768"
08/01/2020,SSO,Other,USA,53
08/01/2020,SSO,Software,USA,"16,094"
08/01/2020,SSO,Software Maintenance,USA,"21,888"
08/01/2020,SSO,Supplies,USA,107
08/01/2020,SSO,Taxes,USA,52
08/01/2020,SSO,Telecomm,USA,493
08/01/2020,SSO,Training,USA,"1,949"
08/01/2020,SSO,Travel,USA,269
08/01/2020,Vendor Management,Depreciation,USA,117
08/01/2020,Vendor Management,Employee Performance,USA,50
08/01/2020,Vendor Management,External Labor,USA,"17,491"
08/01/2020,Vendor Management,Internal Labor,USA,"138,028"
08/01/2020,Vendor Management,Other,USA,108
08/01/2020,Vendor Management,Outbound Allocations,USA,"-3,790"
08/01/2020,Vendor Management,Software,USA,168
08/01/2020,Vendor Management,Software Maintenance,USA,73
08/01/2020,Vendor Management,Supplies,USA,161
08/01/2020,Vendor Management,Taxes,USA,15
08/01/2020,Vendor Management,Telecomm,USA,816
08/01/2020,Vendor Management,Training,USA,448
08/01/2020,Vendor Management,Travel,USA,26
