Date,IT Department,Cost Element,Country,Actual
09/01/2020,Networking,Software,United Kingdom,"24,666"
09/01/2020,Networking,Software,USA,11
09/01/2020,Networking,Software Maintenance,USA,"111,197"
09/01/2020,Networking,Supplies,Switzerland,"4,362"
09/01/2020,Networking,Supplies,USA,152
09/01/2020,Networking,Taxes,USA,"4,335"
09/01/2020,Networking,Telecomm,Canada,"4,382"
09/01/2020,Networking,Telecomm,Mexico,80
09/01/2020,Networking,Telecomm,Switzerland,"7,764"
09/01/2020,Networking,Telecomm,United Kingdom,"62,033"
09/01/2020,Networking,Telecomm,USA,"122,822"
09/01/2020,Networking,Training,Mexico,-170
09/01/2020,Networking,Training,USA,37
09/01/2020,Networking,Travel,Switzerland,"4,301"
09/01/2020,Networking,Travel,United Kingdom,99
09/01/2020,Networking,Travel,USA,41
09/01/2020,Networking,Vehicles,Switzerland,183
09/01/2020,Networking,Vehicles,United Kingdom,67
09/01/2020,Planning,Amortization,USA,"294,234"
09/01/2020,Planning,CAPEX,USA,30
09/01/2020,Planning,Depreciation,Brazil,4
09/01/2020,Planning,Depreciation,USA,"47,012"
09/01/2020,Planning,Employee Performance,USA,748
09/01/2020,Planning,External Labor,Italy,495
09/01/2020,Planning,External Labor,United Kingdom,"1,453"
09/01/2020,Planning,External Labor,USA,"430,576"
09/01/2020,Planning,Hardware,United Kingdom,4
09/01/2020,Planning,Hardware,USA,"38,052"
09/01/2020,Planning,Hardware Maintenance,Brazil,804
09/01/2020,Planning,Hardware Maintenance,Italy,"6,495"
09/01/2020,Planning,Inbound Allocations,United Kingdom,"10,526"
09/01/2020,Planning,Internal Labor,France,"2,379"
09/01/2020,Planning,Internal Labor,United Kingdom,"45,399"
09/01/2020,Planning,Internal Labor,USA,"366,625"
09/01/2020,Planning,Other,Brazil,32
09/01/2020,Planning,Other,United Kingdom,6
09/01/2020,Planning,Other,USA,93
09/01/2020,Planning,Outbound Allocations,United Kingdom,"-3,447"
09/01/2020,Planning,Outbound Allocations,USA,"-12,003"
09/01/2020,Planning,Software,USA,"317,405"
09/01/2020,Planning,Software Maintenance,USA,"256,767"
09/01/2020,Planning,Supplies,USA,436
09/01/2020,Planning,Taxes,USA,"2,325"
09/01/2020,Planning,Telecomm,United Kingdom,"10,942"
09/01/2020,Planning,Telecomm,USA,"2,849"
09/01/2020,Planning,Training,Brazil,540
09/01/2020,Planning,Training,USA,"3,278"
09/01/2020,Planning,Travel,United Kingdom,"1,428"
09/01/2020,Planning,Travel,USA,"3,931"
09/01/2020,Planning,Vehicles,United Kingdom,2
09/01/2020,Portals,Employee Performance,USA,490
09/01/2020,Portals,External Labor,USA,"13,872"
09/01/2020,Portals,Internal Labor,USA,"63,885"
09/01/2020,Portals,Other,USA,"2,625"
09/01/2020,Portals,Software,USA,23
09/01/2020,Portals,Software Maintenance,USA,751
09/01/2020,Portals,Telecomm,USA,383
09/01/2020,Portals,Travel,USA,332
09/01/2020,Portfolio Management,Employee Performance,USA,90
09/01/2020,Portfolio Management,External Labor,USA,"3,501"
09/01/2020,Portfolio Management,Internal Labor,USA,"56,267"
09/01/2020,Portfolio Management,Other,USA,"7,962"
09/01/2020,Portfolio Management,Software,USA,6
09/01/2020,Portfolio Management,Software Maintenance,USA,4
09/01/2020,Portfolio Management,Supplies,USA,25
09/01/2020,Portfolio Management,Telecomm,USA,400
09/01/2020,Process Management,CAPEX,USA,501
09/01/2020,Process Management,Depreciation,USA,"1,293"
09/01/2020,Process Management,Employee Performance,USA,26
09/01/2020,Process Management,External Labor,USA,"89,145"
09/01/2020,Process Management,Hardware,USA,"2,383"
09/01/2020,Process Management,Internal Labor,USA,"109,343"
09/01/2020,Process Management,Other,USA,13
09/01/2020,Process Management,Outbound Allocations,USA,"24,683"
09/01/2020,Process Management,Software,USA,"8,194"
09/01/2020,Process Management,Software Maintenance,USA,"19,357"
09/01/2020,Process Management,Supplies,USA,383
09/01/2020,Process Management,Taxes,USA,97
09/01/2020,Process Management,Telecomm,USA,534
09/01/2020,Process Management,Training,USA,45
09/01/2020,Process Management,Travel,USA,176
09/01/2020,Production,Employee Performance,USA,75
09/01/2020,Production,External Labor,USA,"2,850"
09/01/2020,Production,Internal Labor,USA,"15,120"
09/01/2020,Production,Other,USA,206
09/01/2020,Production,Supplies,USA,11
09/01/2020,Production,Telecomm,USA,205
09/01/2020,Production,Travel,USA,-626
09/01/2020,Productivity,Amortization,France,68
09/01/2020,Productivity,Amortization,Hungary,219
09/01/2020,Productivity,Amortization,Italy,"1,741"
09/01/2020,Productivity,CAPEX,United Kingdom,183
09/01/2020,Productivity,CAPEX,USA,38
09/01/2020,Productivity,Depreciation,Austria,588
09/01/2020,Productivity,Depreciation,Belgium,303
09/01/2020,Productivity,Depreciation,Canada,1
09/01/2020,Productivity,Depreciation,Czech Republic,371
09/01/2020,Productivity,Depreciation,France,"3,222"
09/01/2020,Productivity,Depreciation,Germany,"4,706"
09/01/2020,Productivity,Depreciation,Hungary,"1,707"
09/01/2020,Productivity,Depreciation,Ireland,"4,323"
09/01/2020,Productivity,Depreciation,Italy,"17,030"
09/01/2020,Productivity,Depreciation,Netherlands,359
09/01/2020,Productivity,Depreciation,Norway,43
09/01/2020,Productivity,Depreciation,Poland,249
09/01/2020,Productivity,Depreciation,Slovakia,238
09/01/2020,Productivity,Depreciation,Spain,"2,167"
09/01/2020,Productivity,Depreciation,Switzerland,533
09/01/2020,Productivity,Depreciation,United Kingdom,141
09/01/2020,Productivity,Depreciation,USA,194
09/01/2020,Productivity,Employee Performance,USA,497
09/01/2020,Productivity,External Labor,Austria,"3,193"
09/01/2020,Productivity,External Labor,Belgium,"1,672"
09/01/2020,Productivity,External Labor,Canada,"5,426"
09/01/2020,Productivity,External Labor,Czech Republic,"1,159"
09/01/2020,Productivity,External Labor,Denmark,"-3,085"
09/01/2020,Productivity,External Labor,France,"26,000"
09/01/2020,Productivity,External Labor,Germany,"54,367"
09/01/2020,Productivity,External Labor,Hungary,921
09/01/2020,Productivity,External Labor,Ireland,"24,624"
09/01/2020,Productivity,External Labor,Italy,"20,029"
09/01/2020,Productivity,External Labor,Netherlands,"1,701"
09/01/2020,Productivity,External Labor,Poland,98
09/01/2020,Productivity,External Labor,Slovakia,393
09/01/2020,Productivity,External Labor,Spain,"25,459"
09/01/2020,Productivity,External Labor,Sweden,"-1,940"
09/01/2020,Productivity,External Labor,Switzerland,"2,633"
09/01/2020,Productivity,External Labor,United Kingdom,"87,294"
09/01/2020,Productivity,External Labor,USA,"258,598"
09/01/2020,Productivity,Hardware,Austria,"45,864"
09/01/2020,Productivity,Hardware,Belgium,"1,230"
09/01/2020,Productivity,Hardware,Czech Republic,202
09/01/2020,Productivity,Hardware,Finland,"-1,255"
09/01/2020,Productivity,Hardware,France,"115,279"
09/01/2020,Productivity,Hardware,Germany,"45,990"
09/01/2020,Productivity,Hardware,Netherlands,"16,827"
09/01/2020,Productivity,Hardware,Poland,"4,121"
09/01/2020,Productivity,Hardware,Spain,"13,386"
09/01/2020,Productivity,Hardware,Switzerland,"21,590"
09/01/2020,Productivity,Hardware,United Kingdom,"36,739"
09/01/2020,Productivity,Hardware,USA,"198,288"
09/01/2020,Productivity,Hardware Maintenance,Austria,271
09/01/2020,Productivity,Hardware Maintenance,France,"9,840"
09/01/2020,Productivity,Hardware Maintenance,Hungary,93
09/01/2020,Productivity,Hardware Maintenance,Ireland,"6,474"
09/01/2020,Productivity,Hardware Maintenance,Spain,"1,285"
09/01/2020,Productivity,Hardware Maintenance,Switzerland,68
09/01/2020,Productivity,Hardware Maintenance,USA,238
09/01/2020,Productivity,Inbound Allocations,Germany,"-1,588"
09/01/2020,Productivity,Inbound Allocations,Spain,"1,458"
09/01/2020,Productivity,Inbound Allocations,United Kingdom,234
09/01/2020,Productivity,Internal Labor,Belgium,"4,057"
09/01/2020,Productivity,Internal Labor,France,"7,251"
09/01/2020,Productivity,Internal Labor,Germany,"-5,152"
09/01/2020,Productivity,Internal Labor,Hungary,4
09/01/2020,Productivity,Internal Labor,Italy,"6,764"
09/01/2020,Productivity,Internal Labor,Spain,"2,640"
09/01/2020,Productivity,Internal Labor,Sweden,207
09/01/2020,Productivity,Internal Labor,Switzerland,"37,518"
09/01/2020,Productivity,Internal Labor,United Kingdom,"18,710"
09/01/2020,Productivity,Internal Labor,USA,"56,725"
09/01/2020,Productivity,Moving,Spain,11
09/01/2020,Productivity,Other,Austria,"5,975"
09/01/2020,Productivity,Other,Belgium,19
09/01/2020,Productivity,Other,Canada,"2,628"
09/01/2020,Productivity,Other,Czech Republic,79
09/01/2020,Productivity,Other,Denmark,"5,758"
09/01/2020,Productivity,Other,Ireland,10
09/01/2020,Productivity,Other,Italy,"4,905"
09/01/2020,Productivity,Other,Poland,26
09/01/2020,Productivity,Other,Spain,54
09/01/2020,Productivity,Other,Switzerland,"10,346"
09/01/2020,Productivity,Other,United Kingdom,162
09/01/2020,Productivity,Other,USA,"7,338"
09/01/2020,Productivity,Outbound Allocations,Italy,-260
09/01/2020,Productivity,Outbound Allocations,United Kingdom,"4,349"
09/01/2020,Productivity,Project Expenses,United Kingdom,"4,680"
09/01/2020,Productivity,Severance,Italy,372
09/01/2020,Productivity,Software,Belgium,690
09/01/2020,Productivity,Software,Ireland,"-3,219"
09/01/2020,Productivity,Software,Spain,99
09/01/2020,Productivity,Software,United Kingdom,"1,829"
09/01/2020,Productivity,Software,USA,"3,305"
09/01/2020,Productivity,Software Maintenance,Italy,"1,198"
09/01/2020,Productivity,Software Maintenance,USA,"36,677"
09/01/2020,Productivity,Supplies,Belgium,"4,841"
09/01/2020,Productivity,Supplies,Canada,"2,126"
09/01/2020,Productivity,Supplies,Germany,"9,343"
09/01/2020,Productivity,Supplies,Ireland,"16,726"
09/01/2020,Productivity,Supplies,Italy,190
09/01/2020,Productivity,Supplies,Norway,505
09/01/2020,Productivity,Supplies,Switzerland,"12,398"
09/01/2020,Productivity,Supplies,USA,"2,468"
09/01/2020,Productivity,Taxes,USA,149
09/01/2020,Productivity,Telecomm,Austria,67
09/01/2020,Productivity,Telecomm,Belgium,159
09/01/2020,Productivity,Telecomm,Czech Republic,469
09/01/2020,Productivity,Telecomm,France,842
09/01/2020,Productivity,Telecomm,Germany,-134
09/01/2020,Productivity,Telecomm,Hungary,99
09/01/2020,Productivity,Telecomm,Italy,"10,702"
09/01/2020,Productivity,Telecomm,Netherlands,170
09/01/2020,Productivity,Telecomm,Poland,465
09/01/2020,Productivity,Telecomm,Slovakia,37
09/01/2020,Productivity,Telecomm,Spain,"21,487"
09/01/2020,Productivity,Telecomm,Switzerland,"2,779"
09/01/2020,Productivity,Telecomm,United Kingdom,"-2,200"
09/01/2020,Productivity,Telecomm,USA,"3,269"
09/01/2020,Productivity,Training,Austria,95
09/01/2020,Productivity,Training,Belgium,62
09/01/2020,Productivity,Training,Germany,416
09/01/2020,Productivity,Training,Switzerland,53
09/01/2020,Productivity,Travel,Belgium,"1,531"
09/01/2020,Productivity,Travel,France,341
09/01/2020,Productivity,Travel,Italy,979
09/01/2020,Productivity,Travel,Spain,351
09/01/2020,Productivity,Travel,Switzerland,594
09/01/2020,Productivity,Travel,United Kingdom,"5,980"
09/01/2020,Productivity,Travel,USA,"2,238"
09/01/2020,Productivity,Vehicles,Belgium,377
09/01/2020,Productivity,Vehicles,Hungary,10
09/01/2020,Productivity,Vehicles,Spain,80
09/01/2020,Productivity,Vehicles,United Kingdom,-311
09/01/2020,Productivity,Vehicles,USA,3
09/01/2020,Quality & Compliance,Depreciation,Israel,650
09/01/2020,Quality & Compliance,Employee Performance,USA,160
09/01/2020,Quality & Compliance,External Labor,Israel,"4,542"
09/01/2020,Quality & Compliance,External Labor,USA,"115,840"
09/01/2020,Quality & Compliance,Internal Labor,Israel,"3,806"
09/01/2020,Quality & Compliance,Internal Labor,USA,"84,019"
09/01/2020,Quality & Compliance,Other,USA,100
09/01/2020,Quality & Compliance,Outbound Allocations,USA,"-1,126"
09/01/2020,Quality & Compliance,Software,USA,183
09/01/2020,Quality & Compliance,Software Maintenance,USA,37
09/01/2020,Quality & Compliance,Taxes,USA,5
09/01/2020,Quality & Compliance,Telecomm,Israel,335
09/01/2020,Quality & Compliance,Telecomm,USA,320
09/01/2020,Quality & Compliance,Training,USA,24
09/01/2020,Quality & Compliance,Travel,USA,82
09/01/2020,Quality & Compliance,Vehicles,Israel,376
09/01/2020,R&D,CAPEX,United Kingdom,18
09/01/2020,R&D,Depreciation,Spain,613
09/01/2020,R&D,Depreciation,United Kingdom,"1,921"
09/01/2020,R&D,Employee Performance,USA,508
09/01/2020,R&D,External Labor,Spain,"1,825"
09/01/2020,R&D,External Labor,United Kingdom,"39,677"
09/01/2020,R&D,External Labor,USA,"246,932"
09/01/2020,R&D,Hardware,United Kingdom,4
09/01/2020,R&D,Hardware,USA,"45,189"
09/01/2020,R&D,Inbound Allocations,Spain,"1,341"
09/01/2020,R&D,Inbound Allocations,United Kingdom,637
09/01/2020,R&D,Internal Labor,Spain,"10,101"
09/01/2020,R&D,Internal Labor,United Kingdom,"24,760"
09/01/2020,R&D,Internal Labor,USA,"179,401"
09/01/2020,R&D,Other,United Kingdom,156
09/01/2020,R&D,Other,USA,596
09/01/2020,R&D,Outbound Allocations,Spain,"3,161"
09/01/2020,R&D,Outbound Allocations,United Kingdom,"-6,289"
09/01/2020,R&D,Recognition,USA,480
09/01/2020,R&D,Software,USA,382
09/01/2020,R&D,Software Maintenance,United Kingdom,"44,045"
09/01/2020,R&D,Software Maintenance,USA,"1,407"
09/01/2020,R&D,Supplies,USA,"2,411"
09/01/2020,R&D,Taxes,USA,"1,501"
09/01/2020,R&D,Telecomm,USA,624
09/01/2020,R&D,Training,United Kingdom,"1,018"
09/01/2020,R&D,Training,USA,612
09/01/2020,R&D,Travel,Spain,12
09/01/2020,R&D,Travel,United Kingdom,513
09/01/2020,R&D,Travel,USA,-550
09/01/2020,R&D,Vehicles,United Kingdom,-299
09/01/2020,R1,Amortization,United Kingdom,"19,064"
09/01/2020,R1,Depreciation,Austria,9
09/01/2020,R1,Depreciation,Belgium,4
09/01/2020,R1,Depreciation,Germany,"4,597"
09/01/2020,R1,External Labor,Belgium,"119,603"
09/01/2020,R1,External Labor,Germany,"-10,550"
09/01/2020,R1,External Labor,Hungary,26
09/01/2020,R1,External Labor,United Kingdom,"1,133"
09/01/2020,R1,Hardware,Canada,76
09/01/2020,R1,Inbound Allocations,Hungary,"-27,803"
09/01/2020,R1,Internal Labor,Austria,"13,218"
09/01/2020,R1,Internal Labor,Belgium,"21,211"
09/01/2020,R1,Internal Labor,Canada,"11,230"
09/01/2020,R1,Internal Labor,Germany,"3,792"
09/01/2020,R1,Internal Labor,Spain,"5,056"
09/01/2020,R1,Internal Labor,United Kingdom,"1,323"
09/01/2020,R1,Other,Austria,38
09/01/2020,R1,Other,Belgium,66
09/01/2020,R1,Recognition,Austria,42
09/01/2020,R1,Severance,Austria,35
09/01/2020,R1,Supplies,Belgium,"-13,131"
09/01/2020,R1,Telecomm,Austria,18
09/01/2020,R1,Telecomm,Belgium,125
09/01/2020,R1,Telecomm,Canada,275
09/01/2020,R1,Telecomm,Italy,386
09/01/2020,R1,Training,Austria,69
09/01/2020,R1,Travel,Austria,51
09/01/2020,R1,Travel,Belgium,35
09/01/2020,R1,Travel,Canada,"1,106"
09/01/2020,R1,Travel,Germany,47
09/01/2020,R1,Travel,Spain,"1,459"
09/01/2020,R1,Vehicles,Belgium,727
09/01/2020,R1,Vehicles,Hungary,2
09/01/2020,R2,Amortization,Mexico,50
09/01/2020,R2,Amortization,United Kingdom,"35,712"
09/01/2020,R2,Amortization,USA,"2,034,118"
09/01/2020,R2,CAPEX,USA,"-453,174"
09/01/2020,R2,Depreciation,Brazil,"6,463"
09/01/2020,R2,Depreciation,Mexico,140
09/01/2020,R2,Depreciation,United Kingdom,158
09/01/2020,R2,Depreciation,USA,"74,680"
09/01/2020,R2,Employee Performance,USA,453
09/01/2020,R2,External Labor,Brazil,"10,421"
09/01/2020,R2,External Labor,France,"2,613"
09/01/2020,R2,External Labor,Mexico,"3,281"
09/01/2020,R2,External Labor,United Kingdom,"23,342"
09/01/2020,R2,External Labor,USA,"754,422"
09/01/2020,R2,Hardware,United Kingdom,"7,820"
09/01/2020,R2,Hardware,USA,"11,482"
09/01/2020,R2,Hardware Maintenance,Brazil,"1,382"
09/01/2020,R2,Hardware Maintenance,Italy,"1,745"
09/01/2020,R2,Hardware Maintenance,USA,113
09/01/2020,R2,Inbound Allocations,Brazil,334
09/01/2020,R2,Inbound Allocations,Spain,"1,458"
09/01/2020,R2,Internal Labor,Belgium,"4,157"
09/01/2020,R2,Internal Labor,Brazil,"34,446"
09/01/2020,R2,Internal Labor,Germany,"1,802"
09/01/2020,R2,Internal Labor,Italy,"1,237"
09/01/2020,R2,Internal Labor,Spain,952
09/01/2020,R2,Internal Labor,Switzerland,"6,218"
09/01/2020,R2,Internal Labor,United Kingdom,"63,025"
09/01/2020,R2,Internal Labor,USA,"442,478"
09/01/2020,R2,Moving,USA,867
09/01/2020,R2,Other,Belgium,35
09/01/2020,R2,Other,Brazil,"9,078"
09/01/2020,R2,Other,Spain,117
09/01/2020,R2,Other,United Kingdom,"12,587"
09/01/2020,R2,Other,USA,969
09/01/2020,R2,Project Expenses,USA,"69,347"
09/01/2020,R2,Recognition,Brazil,"18,747"
09/01/2020,R2,Severance,Brazil,"25,175"
09/01/2020,R2,Severance,Italy,139
09/01/2020,R2,Software,United Kingdom,"-12,487"
09/01/2020,R2,Software,USA,"304,825"
09/01/2020,R2,Software Maintenance,France,"1,124"
09/01/2020,R2,Software Maintenance,United Kingdom,"3,504"
09/01/2020,R2,Software Maintenance,USA,"82,526"
09/01/2020,R2,Supplies,USA,980
09/01/2020,R2,Taxes,USA,"5,522"
09/01/2020,R2,Telecomm,Brazil,"1,916"
09/01/2020,R2,Telecomm,Switzerland,21
09/01/2020,R2,Telecomm,United Kingdom,151
09/01/2020,R2,Telecomm,USA,"4,100"
09/01/2020,R2,Training,USA,"2,071"
09/01/2020,R2,Travel,Brazil,-305
09/01/2020,R2,Travel,Spain,182
09/01/2020,R2,Travel,United Kingdom,"2,518"
09/01/2020,R2,Travel,USA,"19,495"
09/01/2020,R2,Vehicles,Spain,122
09/01/2020,R2,Vehicles,United Kingdom,452
09/01/2020,R3,Amortization,USA,"456,155"
09/01/2020,R3,Depreciation,USA,"3,562"
09/01/2020,R3,Employee Performance,USA,13
09/01/2020,R3,External Labor,Germany,"1,320"
09/01/2020,R3,External Labor,United Kingdom,"18,361"
09/01/2020,R3,External Labor,USA,"827,833"
09/01/2020,R3,Hardware,Germany,294
09/01/2020,R3,Hardware,United Kingdom,566
09/01/2020,R3,Hardware,USA,"4,500"
09/01/2020,R3,Internal Labor,Belgium,"7,823"
09/01/2020,R3,Internal Labor,France,"4,270"
09/01/2020,R3,Internal Labor,Germany,"9,293"
09/01/2020,R3,Internal Labor,Spain,"7,203"
09/01/2020,R3,Internal Labor,United Kingdom,"46,481"
09/01/2020,R3,Internal Labor,USA,"31,936"
09/01/2020,R3,Other,Belgium,"-20,771"
09/01/2020,R3,Other,United Kingdom,"46,436"
09/01/2020,R3,Other,USA,64
09/01/2020,R3,Software,United Kingdom,"5,108"
09/01/2020,R3,Software,USA,"82,596"
09/01/2020,R3,Software Maintenance,United Kingdom,"12,076"
09/01/2020,R3,Software Maintenance,USA,"89,819"
09/01/2020,R3,Supplies,USA,24
09/01/2020,R3,Taxes,USA,88
09/01/2020,R3,Telecomm,Belgium,38
09/01/2020,R3,Telecomm,United Kingdom,77
09/01/2020,R3,Telecomm,USA,130
09/01/2020,R3,Training,USA,122
09/01/2020,R3,Travel,Belgium,472
09/01/2020,R3,Travel,Germany,722
09/01/2020,R3,Travel,United Kingdom,"9,230"
09/01/2020,R3,Travel,USA,"2,877"
09/01/2020,R3,Vehicles,Belgium,392
09/01/2020,R3,Vehicles,Spain,143
09/01/2020,R3,Vehicles,United Kingdom,"-3,151"
09/01/2020,R5,Amortization,USA,"318,750"
09/01/2020,R5,CAPEX,USA,"57,668"
09/01/2020,R5,Depreciation,USA,"32,905"
09/01/2020,R5,Employee Performance,USA,723
09/01/2020,R5,External Labor,Puerto Rico,"32,211"
09/01/2020,R5,External Labor,USA,"691,054"
09/01/2020,R5,Hardware,USA,874
09/01/2020,R5,Hardware Maintenance,Puerto Rico,371
09/01/2020,R5,Internal Labor,Puerto Rico,"8,056"
09/01/2020,R5,Internal Labor,USA,"260,805"
09/01/2020,R5,Other,Puerto Rico,-21
09/01/2020,R5,Other,USA,546
09/01/2020,R5,Outbound Allocations,USA,"-38,153"
09/01/2020,R5,Project Expenses,USA,"3,407"
09/01/2020,R5,Software,Puerto Rico,120
09/01/2020,R5,Software,USA,"16,514"
09/01/2020,R5,Software Maintenance,USA,"64,168"
09/01/2020,R5,Supplies,USA,830
09/01/2020,R5,Taxes,USA,"3,003"
09/01/2020,R5,Telecomm,Puerto Rico,52
09/01/2020,R5,Telecomm,USA,"1,122"
09/01/2020,R5,Training,USA,"1,349"
09/01/2020,R5,Travel,Puerto Rico,66
09/01/2020,R5,Travel,USA,"1,507"
09/01/2020,R5,Vehicles,Puerto Rico,246
09/01/2020,Security & Risk Management,Employee Performance,USA,83
09/01/2020,Security & Risk Management,External Labor,USA,"2,100"
09/01/2020,Security & Risk Management,Hardware Maintenance,USA,10
09/01/2020,Security & Risk Management,Internal Labor,USA,"55,589"
09/01/2020,Security & Risk Management,Other,USA,3
09/01/2020,Security & Risk Management,Software,USA,6
09/01/2020,Security & Risk Management,Software Maintenance,USA,4
09/01/2020,Security & Risk Management,Supplies,USA,265
09/01/2020,Security & Risk Management,Taxes,USA,22
09/01/2020,Security & Risk Management,Telecomm,USA,310
09/01/2020,Security & Risk Management,Training,USA,"2,404"
09/01/2020,Security & Risk Management,Travel,USA,"1,116"
09/01/2020,Six Sigma,Hardware,USA,"1,723"
09/01/2020,Six Sigma,Internal Labor,USA,"29,730"
09/01/2020,Six Sigma,Software,USA,11
09/01/2020,Six Sigma,Software Maintenance,USA,8
09/01/2020,Six Sigma,Supplies,USA,36
09/01/2020,Six Sigma,Telecomm,USA,319
09/01/2020,Six Sigma,Training,USA,225
09/01/2020,Six Sigma,Travel,USA,190
09/01/2020,SSO,Depreciation,USA,"1,776"
09/01/2020,SSO,Employee Performance,USA,233
09/01/2020,SSO,External Labor,USA,"165,864"
09/01/2020,SSO,Hardware,USA,"5,896"
09/01/2020,SSO,Internal Labor,USA,"78,910"
09/01/2020,SSO,Recognition,USA,137
09/01/2020,SSO,Software,USA,"16,633"
09/01/2020,SSO,Software Maintenance,USA,"21,888"
09/01/2020,SSO,Taxes,USA,52
09/01/2020,SSO,Telecomm,USA,469
09/01/2020,SSO,Training,USA,274
09/01/2020,SSO,Travel,USA,23
09/01/2020,Vendor Management,Depreciation,USA,117
09/01/2020,Vendor Management,Employee Performance,USA,68
09/01/2020,Vendor Management,External Labor,USA,"-137,570"
09/01/2020,Vendor Management,Hardware,USA,596
09/01/2020,Vendor Management,Internal Labor,USA,"104,422"
09/01/2020,Vendor Management,Other,USA,81
09/01/2020,Vendor Management,Outbound Allocations,USA,"-1,034"
09/01/2020,Vendor Management,Software,USA,234
09/01/2020,Vendor Management,Software Maintenance,USA,73
09/01/2020,Vendor Management,Supplies,USA,119
09/01/2020,Vendor Management,Taxes,USA,15
09/01/2020,Vendor Management,Telecomm,USA,774
09/01/2020,Vendor Management,Training,USA,115
09/01/2020,Vendor Management,Travel,USA,401
